,MonitoringLocationIdentifier,LatitudeMeasure,LongitudeMeasure,DrainageAreaMeasure/MeasureValue
28,21FLA_WQX-20030626,29.80816,-81.55166,
29,21FLBFA_WQX-33010002,30.6905555,-87.4403888,
30,21FLBFA_WQX-33010004,30.523886016,-87.443270265,
31,21FLBFA_WQX-33010011,30.547556,-87.330083,
32,21FLBFA_WQX-33010016,30.493318095,-87.324872432,
33,21FLBFA_WQX-33010021,30.486333,-87.288361,
34,21FLBFA_WQX-33010030,30.448222,-87.290694,
35,21FLBFA_WQX-33010036,30.433861,-87.323878,
36,21FLBFA_WQX-33010055,30.88925,-87.540056,
37,21FLBFA_WQX-33010080,30.549829234,-87.312108318,
38,21FLBFA_WQX-33010082,30.352278,-87.402972,
39,21FLBFA_WQX-33020001,30.9641944,-87.2360555,
40,21FLBFA_WQX-33020007,30.6702778,-87.2669444,
41,21FLBFA_WQX-33020019,30.547107773,-87.194753077,
42,21FLBFA_WQX-33020039,30.919306,-87.313806,
43,21FLBFA_WQX-33020040,30.775861,-87.338778,
44,21FLBFA_WQX-33020048,30.471222,-87.213333,
45,21FLBFA_WQX-33020049,30.484278,-87.222583,
46,21FLBFA_WQX-33020136,30.4115833,-87.2748611,
47,21FLBFA_WQX-33020165,30.974583,-87.178639,
48,21FLBFA_WQX-33020HF1,30.460028,-87.20875,
49,21FLBFA_WQX-33030003,30.882208105,-86.95828472,
50,21FLBFA_WQX-33030005,30.708834,-86.9720706,
51,21FLBFA_WQX-33030011,30.624056,-87.035944,
52,21FLBFA_WQX-33030018,30.989361,-86.720333,
53,21FLBFA_WQX-33030019,30.607028,-87.061778,
54,21FLBFA_WQX-33030020,30.66525,-87.004639,
55,21FLBFA_WQX-33030028,30.6115238,-87.0346222,
56,21FLBFA_WQX-33030029,30.789056,-87.041361,
57,21FLBFA_WQX-33030030,30.760504311,-86.993733364,
58,21FLBFA_WQX-33030040,30.72727273,-86.899460093,
59,21FLBFA_WQX-33040001,30.9253055,-86.5589444,
60,21FLBFA_WQX-33040003,30.571,-86.9246111,
61,21FLBFA_WQX-33040004,30.752955088,-86.627615009,
62,21FLBFA_WQX-33040008,30.967361,-86.367167,
63,21FLBFA_WQX-33040032,30.75348666,-86.509628746,
64,21FLBROW-1,26.325,-80.091,
65,21FLBROW-32,25.957,-80.432,
67,21FLBROW-4,26.353,-80.29,
77,21FLDADE-CD05,25.6238368,-80.3436253,
80,21FLDADE-FC03,25.4480526,-80.3673826,
83,21FLDADE-LR05,25.8714828,-80.2341987,
85,21FLDADE-LR08,25.8703617,-80.2907737,
87,21FLDADE-MI02,25.4893605,-80.3473436,
167,21FLGTM-GTMFMNUT,29.737,-81.246,
168,21FLGTM-GTMPCNUT,29.6691667,-81.2561667,
169,21FLGTM-GTMPINUT,30.0508333,-81.3675,
170,21FLGTM-GTMSSNUT,29.8683333,-81.3046667,
171,21FLGW_WQX-3493,25.5288325,-80.795618,
174,21FLGW_WQX-3497,26.932762,-81.315236,
176,21FLGW_WQX-3500,27.11245,-80.28455,
177,21FLGW_WQX-3501,27.22532,-80.96256,
178,21FLGW_WQX-3502,27.32297,-82.47215,
179,21FLGW_WQX-3504,27.46897,-80.33826,
180,21FLGW_WQX-3505,27.513795,-82.367013,
181,21FLGW_WQX-3506,27.803913,-81.198119,
182,21FLGW_WQX-3507,28.054594,-82.363986,
190,21FLGW_WQX-3521,29.85294,-82.60718,
191,21FLGW_WQX-3522,29.957818,-82.931964,
196,21FLGW_WQX-3530,30.384712,-83.173384,
215,21FLGW_WQX-3551,30.571127,-86.924707,
217,21FLGW_WQX-3553,29.98035253,-81.62093592,
218,21FLGW_WQX-3554,27.872737,-82.211202,
219,21FLGW_WQX-3555,27.671372,-82.352374,
220,21FLGW_WQX-3556,27.221157,-81.876367,
222,21FLGW_WQX-3558,26.3223,-80.7745,
225,21FLGW_WQX-3561,27.375163,-81.796309,
230,21FLGW_WQX-3568,26.7212,-81.693248,
235,21FLGW_WQX-6976,30.170887,-83.823696,
236,21FLGW_WQX-6978,29.786729,-83.321638,
237,21FLHILL_WQX-101,28.0257081,-82.631640091,
238,21FLHILL_WQX-102,28.010599,-82.607803,
239,21FLHILL_WQX-103,27.997414662,-82.586513802,
240,21FLHILL_WQX-104,27.981868039,-82.562595273,
241,21FLHILL_WQX-105,28.022133182,-82.43496002,
242,21FLHILL_WQX-106,28.054646389,-82.364281913,
243,21FLHILL_WQX-107,28.047914838,-82.267897921,
244,21FLHILL_WQX-108,28.150090922,-82.221200948,
245,21FLHILL_WQX-109,27.945806696,-82.401670251,
246,21FLHILL_WQX-110,27.952464571,-82.370880114,
247,21FLHILL_WQX-111,27.937890848,-82.193902555,
248,21FLHILL_WQX-112,27.704433594,-82.448279349,
249,21FLHILL_WQX-113,27.671629249,-82.352119182,
250,21FLHILL_WQX-114,27.85731107,-82.269313501,
251,21FLHILL_WQX-115,27.86293591,-82.137010093,
252,21FLHILL_WQX-116,27.862585884,-82.137055314,
253,21FLHILL_WQX-118,28.0683,-82.268898,
254,21FLHILL_WQX-120,28.088149888,-82.407648126,
255,21FLHILL_WQX-129,27.704676891,-82.19781675,
256,21FLHILL_WQX-132,27.835316135,-82.346139991,
257,21FLHILL_WQX-133,27.91500958,-82.40210067,
258,21FLHILL_WQX-137,27.966579738,-82.474938838,
259,21FLHILL_WQX-138,27.915412114,-82.393396737,
260,21FLHILL_WQX-139,27.722345085,-82.061165482,
261,21FLHILL_WQX-140,27.662829562,-82.300953782,
262,21FLHILL_WQX-141,28.025818057,-82.581073024,
263,21FLHILL_WQX-142,28.02681318,-82.538029707,
264,21FLHILL_WQX-143,28.139895545,-82.149738245,
265,21FLHILL_WQX-144,27.838021493,-82.381906957,
266,21FLHILL_WQX-145,28.134302836,-82.361628668,
267,21FLHILL_WQX-146,28.054018478,-82.345253128,
268,21FLHILL_WQX-147,27.981646767,-82.354791449,
269,21FLHILL_WQX-148,28.0861219,-82.270805517,
270,21FLHILL_WQX-149,28.030294224,-82.140669484,
271,21FLHILL_WQX-151,27.908461699,-82.189320821,
272,21FLHILL_WQX-152,28.01061106,-82.464858295,
273,21FLHILL_WQX-153,27.869101,-82.326401,
274,21FLHILL_WQX-154,27.926913244,-82.06519923,
275,21FLJXWQ_WQX-ARL3,30.334888579,-81.580768162,
276,21FLJXWQ_WQX-BP64,30.2576,-81.58114,
277,21FLJXWQ_WQX-CR21,30.291372836,-81.76509761,
278,21FLJXWQ_WQX-CR427,30.31772,-81.7503333,
279,21FLJXWQ_WQX-CR5,30.298365363,-81.712890263,
280,21FLJXWQ_WQX-DR2,30.343732683,-81.636362449,
281,21FLJXWQ_WQX-DUC3,30.099588247,-81.525879357,
282,21FLJXWQ_WQX-JC441,30.151730842,-81.52612828,
283,21FLJXWQ_WQX-JC5,30.138618712,-81.606376356,
284,21FLJXWQ_WQX-LP4,30.28619,-81.61452,
285,21FLJXWQ_WQX-MC3,30.326520642,-81.698617551,
286,21FLJXWQ_WQX-OR348,30.196268765,-81.768479067,
287,21FLJXWQ_WQX-TR314,30.370972482,-81.734755306,
288,21FLJXWQ_WQX-TR316,30.364882485,-81.690011254,
289,21FLJXWQ_WQX-TREE10,30.431276581,-81.768812856,
290,21FLKWAT-CHA-CO-CREEK-1,26.83935,-82.26805,
291,21FLKWAT-CHA-CO-CREEK-2,26.8459833,-82.2712333,
292,21FLKWAT-CHA-CO-CREEK-3,26.84845,-82.2712166,
293,21FLKWAT-CHA-CO-CREEK-4,26.8452833,-82.2768833,
294,21FLKWAT-CHA-CO-CREEK-5,26.8452833,-82.2768833,
296,21FLKWAT-HIG-AR-CREEK-1,27.4461666,-81.331,
297,21FLKWAT-HIG-AR-CREEK-2,27.53,-81.3628333,
298,21FLKWAT-HIG-AR-CREEK-3,27.6453333,-81.3585,
299,21FLKWAT-HIG-CA-CREEK-1,27.2697,-81.3950666,
300,21FLKWAT-HIG-CA-CREEK-2,27.2665,-81.3872333,
301,21FLKWAT-HIG-CA-CREEK-3,27.26355,-81.38795,
302,21FLKWAT-HIL-BLREEK150-1,28.146,-82.1711666,
303,21FLKWAT-HIL-BLREEK150-2,28.146,-82.1711666,
304,21FLKWAT-HIL-BLREEK150-3,28.146,-82.1711666,
305,21FLKWAT-HIL-CYREEK122-1,28.1611,-82.3953333,
306,21FLKWAT-HIL-CYREEK122-2,28.1611,-82.3953333,
307,21FLKWAT-HIL-CYREEK122-3,28.1611,-82.3953333,
308,21FLKWAT-HIL-ROREEK312-1,28.1175,-82.5563888,
309,21FLKWAT-HIL-ROREEK312-2,28.1175,-82.5563888,
310,21FLKWAT-HIL-ROREEK312-3,28.1175,-82.5563888,
311,21FLKWAT-JEF-WA-ACISSA-1,30.3399166,-83.99105,
312,21FLKWAT-LEE-SA-RIVER-1,26.4388055,-82.088,
313,21FLKWAT-LEE-SA-RIVER-2,26.4376111,-82.1079444,
314,21FLKWAT-LEE-SA-RIVER-3,26.4275,-82.08025,
315,21FLKWAT-LEE-SA-RIVER-4,26.4415277,-82.0465277,
316,21FLKWAT-LEE-SA-RIVER-5,26.4427222,-82.0400555,
317,21FLKWAT-LEE-SA-RIVER-6,26.4360166,-82.0976,
318,21FLKWAT-LEE-SA-RIVER-7,26.4374833,-82.05815,
319,21FLKWAT-LEE-SA-RIVER-8,26.42755,-82.0802833,
320,21FLKWAT-VOL-HA-RIVER-1,29.1603888,-80.9885277,
321,21FLKWAT-VOL-HA-RIVER-2,29.1710277,-80.9938611,
322,21FLKWAT-VOL-HA-RIVER-3,29.1921388,-81.0021388,
326,21FLKWAT-WAK-ST-RIVER-1,30.2075166,-84.1766,
327,21FLKWAT-WAK-ST-RIVER-2,30.2010833,-84.1774333,
328,21FLKWAT-WAK-ST-RIVER-3,30.188,-84.1806333,
338,21FLMANA-D1,27.6494444,-82.2944444,
339,21FLMANA-D3,27.6019444,-82.2111111,
340,21FLMANA-GC2,27.5535833,-82.3728666,
343,21FLMANA-MR2,27.3427777,-82.1569444,
357,21FLMANA_WQX-D1,27.648594001,-82.294442,
358,21FLMANA_WQX-D3,27.601944401,-82.2111111,
359,21FLMANA_WQX-GC2,27.553586001,-82.389558,
362,21FLMANA_WQX-MR2,27.342777701,-82.1569444,
377,21FLORAN-BWAA,28.7608333,-81.4972222,
378,21FLORAN-BWD,28.7125,-81.4588889,
379,21FLORAN-CCA,28.3908333,-81.5194444,
381,21FLORAN-HBA,28.6272222,-81.2811111,
382,21FLORAN-HBC,28.6341667,-81.3225,
383,21FLORAN-LEVS,28.4719444,-81.1986111,
384,21FLORAN-SCC,28.4102778,-81.4341667,
385,21FLORAN-SCD,28.3044444,-81.4516667,
386,21FLORAN-SCH,28.51,-81.4561111,
387,21FLORAN-SCN,28.4861111,-81.4336111,
388,21FLORAN-SJ18,28.3694444,-80.8727778,
390,21FLORAN-SJ19A,28.4532802,-80.8972202,
391,21FLORAN-SJ21,28.5432821,-80.9323623,
393,21FLORAN-SJ24,28.5979465,-80.9696027,
394,21FLPCSW-FL0005000263300,28.25045,-82.722361,
405,21FLPOLK-BANANA OF SE,27.98475,-81.8910277,
408,21FLPOLK-LULU RUN,27.9956944,-81.7210555,
410,21FLPOLK-P.C. CANAL1,28.01875,-81.6384722,
415,21FLPOLK-POLEY CRK N1,27.9786666,-81.9934722,
416,21FLPOLK-POLEY CRK S2,27.9233055,-82.0303611,
421,21FLPOLK-W BOWLEGS CRK1,27.72125,-81.7880555,
425,21FLRCID-RC-13,28.29838,-81.57745,
427,21FLRCID-RC-15,28.26425,-81.53672,
429,21FLRCID-RC-19A,28.3794444,-81.5827777,
433,21FLRCID_WQX-RC-13,28.29838,-81.57745,
435,21FLRCID_WQX-RC-15,28.26425,-81.53672,
437,21FLRCID_WQX-RC-19A,28.380017169,-81.582864926,
438,21FLSBL_WQX-SAN-WQ-3,26.447458334,-82.131691667,
439,21FLSBL_WQX-SAN-WQ-4,26.43758889,-82.107997222,
440,21FLSBL_WQX-SAN-WQ-5,26.438722223,-82.087827778,
441,21FLSBL_WQX-SAN-WQ-6,26.437400001,-82.058266667,
442,21FLSBL_WQX-SAN-WQ-7,26.441511112,-82.046519444,
443,21FLSBL_WQX-SAN-WQ-8,26.442797223,-82.040038889,
446,21FLSFWM-ACRA1,27.2049617,-80.4651481,
447,21FLSFWM-ACRA2,27.1614078,-80.4326656,
450,21FLSFWM-BC10,26.10314,-81.05234,
451,21FLSFWM-BC11,26.15351,-81.49064,
452,21FLSFWM-BC12,26.00883,-81.45811,
453,21FLSFWM-BC13,26.27308,-81.77989,
454,21FLSFWM-BC14,26.27268,-81.77832,
455,21FLSFWM-BC15,26.27109,-81.76943,
456,21FLSFWM-BC16,25.08878,-81.26172,
457,21FLSFWM-BC17,25.87638,-81.217805,
458,21FLSFWM-BC18,25.91867,-81.39096,
459,21FLSFWM-BC19,25.92696,-81.417645,
460,21FLSFWM-BC20,25.96104,-81.51664,
461,21FLSFWM-BC21,25.96047,-81.50022,
462,21FLSFWM-BC22,26.05711,-81.683955,
463,21FLSFWM-BC23,26.17034,-81.68674,
464,21FLSFWM-BC24,26.20352,-81.34646,
465,21FLSFWM-BC25,26.29396,-81.47943,
466,21FLSFWM-BC26,26.27242,-81.68936,
467,21FLSFWM-BC7,25.99276,-81.52181,
468,21FLSFWM-BC8,25.9932986,-81.4903842,
469,21FLSFWM-BC9,26.15317,-81.55526,
470,21FLSFWM-BERMB3,25.4545336,-80.5849086,
473,21FLSFWM-C1101.0TN,26.0618111,-80.4259917,
474,21FLSFWM-C1101.0TS,26.0610089,-80.4260569,
475,21FLSFWM-C1101.3TS,26.0608972,-80.4213928,
476,21FLSFWM-C1101.5TN,26.0619675,-80.4179214,
477,21FLSFWM-C1102.0TS,26.0611433,-80.4121742,
478,21FLSFWM-C1102.1TN,26.0620689,-80.4098703,
479,21FLSFWM-C1102.7TN,26.0628508,-80.4011125,
480,21FLSFWM-C1102.8TS,26.0613242,-80.4,
481,21FLSFWM-C1103.3TS,26.0615967,-80.3940572,
482,21FLSFWM-C1104.3TN,26.0628625,-80.3786933,
483,21FLSFWM-C1104.3TS,26.0618783,-80.3787464,
484,21FLSFWM-C1104.6TS,26.0619147,-80.3744544,
485,21FLSFWM-C1104.9TS,26.0620914,-80.3682517,
486,21FLSFWM-C1105.40TN,26.063285,-80.3619519,
488,21FLSFWM-C1107.50TN,26.0641025,-80.3379256,
489,21FLSFWM-C1108.50TN,26.0643219,-80.3208697,
490,21FLSFWM-C1108.50TS,26.0632528,-80.3219161,
491,21FLSFWM-C1109.00TN,26.0643719,-80.3139319,
492,21FLSFWM-C1109.00TS,26.0631956,-80.3138981,
493,21FLSFWM-C1109.60TN,26.0645469,-80.3059894,
494,21FLSFWM-C1110.10TN,26.0643139,-80.2978144,
495,21FLSFWM-C1110.60TS,26.0639847,-80.2884039,
496,21FLSFWM-C111.3TS1,26.0515617,-80.420535,
497,21FLSFWM-C111.7TN1,26.0662717,-80.415915,
498,21FLSFWM-C112.0TS2,26.0443117,-80.4118933,
499,21FLSFWM-C112.8TS2,26.03458,-80.39962,
500,21FLSFWM-C113.3TS1,26.04404,-80.393735,
501,21FLSFWM-C114.9TS1,26.05116,-80.3689,
512,21FLSFWM-C40VMB,27.1541939,-81.0703178,
513,21FLSFWM-C41VMB,27.0907222,-81.1324956,
517,21FLSFWM-COC@LAKE,26.2729817,-81.75989,
518,21FLSFWM-COCPALM,26.02778,-81.77806,
520,21FLSFWM-CORK@846,26.27798,-81.60102,
521,21FLSFWM-CORKN,26.4959806,-81.4538708,
522,21FLSFWM-CORKS,26.49895,-81.5209772,
523,21FLSFWM-CORKSCRD,26.7367419,-81.3719458,
524,21FLSFWM-CORKSW,26.5046256,-81.5610472,
535,21FLSFWM-CULV5A,26.8850594,-81.1220097,
536,21FLSFWM-EBEACH,26.6705556,-80.1591667,
540,21FLSFWM-ESHORE2,26.82725,-80.58375,
542,21FLSFWM-FAKA858,26.29288,-81.52964,
547,21FLSFWM-G207,27.0331647,-81.0715508,
548,21FLSFWM-G208,27.0923839,-81.0055225,
558,21FLSFWM-G309,26.6275339,-80.4444444,
562,21FLSFWM-G329B,26.4206725,-80.4899347,
564,21FLSFWM-G331D,26.4206536,-80.5175606,
566,21FLSFWM-G333C,26.4205553,-80.5450997,
569,21FLSFWM-G337,26.4230283,-80.4833636,
574,21FLSFWM-G343B,26.4560122,-80.9155019,
575,21FLSFWM-G343C,26.4525861,-80.9154444,
576,21FLSFWM-G343F,26.4423233,-80.9153267,
577,21FLSFWM-G343G,26.4388861,-80.915275,
582,21FLSFWM-G349A,26.4617139,-80.9369111,
583,21FLSFWM-G350A,26.4333861,-80.9365806,
585,21FLSFWM-G357,26.3327764,-80.7758897,
586,21FLSFWM-G370,26.3962978,-80.589855,
587,21FLSFWM-G370S,26.3962981,-80.589855,
588,21FLSFWM-G372,26.4346183,-80.8102606,
589,21FLSFWM-G372S,26.4346183,-80.8102606,
590,21FLSFWM-G374B,26.3961572,-80.5949664,
591,21FLSFWM-G374E,26.3961175,-80.6068742,
592,21FLSFWM-G376ADS,26.3354203,-80.5489542,
593,21FLSFWM-G376B,26.3354461,-80.5557322,
594,21FLSFWM-G376E,26.3353447,-80.5783258,
595,21FLSFWM-G379B,26.3352094,-80.6073317,
596,21FLSFWM-G379D,26.3393236,-80.6243881,
597,21FLSFWM-G380B,26.3959694,-80.6487281,
598,21FLSFWM-G380E,26.3958553,-80.6731669,
599,21FLSFWM-G381B,26.3597506,-80.6488,
600,21FLSFWM-G381E,26.3632044,-80.6732169,
606,21FLSFWM-G507,26.4587556,-80.8832136,
608,21FLSFWM-G602,26.3519767,-80.8984464,
609,21FLSFWM-G603,26.3465417,-80.8937592,
613,21FLSFWM-GATOR,25.84308,-80.91769,
614,21FLSFWM-GGC@858,26.29332,-81.56176,
618,21FLSFWM-HALDCRK,26.01237,-81.76263,
619,21FLSFWM-IMKBRN,26.4090478,-81.3978444,
620,21FLSFWM-IMKFSHCK,26.433315,-81.4625989,
621,21FLSFWM-IMKSLGH,26.4065547,-81.4292583,
628,21FLSFWM-KREA 100,27.4991667,-81.2119444,
642,21FLSFWM-KREA 99,27.1694444,-81.1955556,
653,21FLSFWM-MONROE,25.86358,-81.10118,
655,21FLSFWM-NSIDSP01,26.28762,-80.2974608,
656,21FLSFWM-OKALA858,26.30483,-81.29206,
657,21FLSFWM-PC17A,26.3459131,-80.9795089,
658,21FLSFWM-PC21,27.4189714,-81.1480442,
659,21FLSFWM-PC34,27.43815,-81.1605928,
660,21FLSFWM-PC44,27.4578806,-81.17579,
661,21FLSFWM-PC45,27.4557514,-81.1798081,
686,21FLSFWM-S174,25.4836111,-80.5637,
701,21FLSFWM-S332B,25.5495556,-80.5606192,
702,21FLSFWM-S332C,25.5151958,-80.5602336,
709,21FLSFWM-S344,25.9192997,-80.8363336,
713,21FLSFWM-S362,26.6257253,-80.3178589,
738,21FLSFWM-S9A,26.0620067,-80.4433225,
740,21FLSFWM-SLT-1,27.112,-80.256,
741,21FLSFWM-SLT-10A,27.236,-80.34,
742,21FLSFWM-SLT-10B,27.236,-80.34,
743,21FLSFWM-SLT-11,27.281,-80.335,
744,21FLSFWM-SLT-12,27.296,-80.322,
745,21FLSFWM-SLT-13,27.301,-80.32,
746,21FLSFWM-SLT-14,27.305,-80.323,
747,21FLSFWM-SLT-15,27.313,-80.336,
748,21FLSFWM-SLT-16,27.316,-80.338,
749,21FLSFWM-SLT-17,27.32,-80.341,
750,21FLSFWM-SLT-18,27.338,-80.351,
751,21FLSFWM-SLT-19,27.345,-80.352,
752,21FLSFWM-SLT-2,27.114,-80.273,
753,21FLSFWM-SLT-20,27.352,-80.356,
754,21FLSFWM-SLT-21,27.36,-80.351,
755,21FLSFWM-SLT-22,27.409,-80.358,
756,21FLSFWM-SLT-23,27.45,-80.329,
757,21FLSFWM-SLT-24,27.476,-80.345,
758,21FLSFWM-SLT-25,27.421,-80.317,
759,21FLSFWM-SLT-26,27.304,-80.307,
760,21FLSFWM-SLT-27,27.244,-80.294,
761,21FLSFWM-SLT-28,27.235,-80.284,
762,21FLSFWM-SLT-29,27.229,-80.235,
763,21FLSFWM-SLT-3,27.1157778,-80.286,
764,21FLSFWM-SLT-30,27.217,-80.256,
765,21FLSFWM-SLT-31,27.193,-80.251,
766,21FLSFWM-SLT-33,27.188,-80.253,
767,21FLSFWM-SLT-34,27.1567078,-80.2463936,
768,21FLSFWM-SLT-35,27.143,-80.183,
769,21FLSFWM-SLT-36,27.141,-80.188,
770,21FLSFWM-SLT-37A,27.17271,-80.2129375,
771,21FLSFWM-SLT-38,27.191,-80.211,
772,21FLSFWM-SLT-39,27.3893433,-80.3375733,
773,21FLSFWM-SLT-4,27.133,-80.272,
774,21FLSFWM-SLT-40,27.138005,-80.2483872,
775,21FLSFWM-SLT-41,27.2616672,-80.3574922,
776,21FLSFWM-SLT-42A,27.2607869,-80.3579764,
777,21FLSFWM-SLT-43,27.2669358,-80.3334919,
778,21FLSFWM-SLT-5,27.144,-80.27,
779,21FLSFWM-SLT-6,27.159,-80.263,
780,21FLSFWM-SLT-7,27.172,-80.271,
781,21FLSFWM-SLT-8,27.187,-80.287,
782,21FLSFWM-SLT-9,27.19,-80.298,
783,21FLSFWM-SM02.1TW,26.4340383,-80.9804125,
784,21FLSFWM-SMDH2OD,26.4341225,-80.9526606,
785,21FLSFWM-SMWEIR,26.4343694,-80.9472956,
786,21FLSFWM-SW1,26.7688189,-80.38712,
787,21FLSFWM-SW2,26.7407536,-80.3633486,
788,21FLSFWM-SW3,26.7649772,-80.3071467,
789,21FLSFWM-SW4,26.7246167,-80.3676333,
790,21FLSFWM-SW5,26.7241667,-80.3676333,
791,21FLSFWM-SW6IN,26.7274544,-80.3638839,
792,21FLSFWM-SW6OUT,26.7276144,-80.3651164,
793,21FLSFWM-SW8,26.7161833,-80.3720333,
794,21FLSFWM-SW9,26.73395,-80.3649167,
802,21FLSFWM-TAMBR90,25.87223,-81.01874,
819,21FLSFWM-VOW117,26.6298597,-80.2534761,
824,21FLSFWM-VOW45,26.6362331,-80.2201642,
825,21FLSFWM-VOW63R,26.6090869,-80.2703061,
826,21FLSFWM-VOW70,26.6098969,-80.2209722,
828,21FLSJWM-16MCRK,29.6589722,-81.4616,
829,21FLSJWM-3F07GMR,29.710275,-81.4842944,
832,21FLSJWM-BC218,30.0098,-81.8067,
833,21FLSJWM-BC739,30.04635,-81.78475,
842,21FLSJWM-DCNL,28.8020789,-81.7404878,
849,21FLSJWM-GC16,29.9838889,-81.7030556,
860,21FLSJWM-IRLTUS,28.0327778,-80.58,
867,21FLSJWM-LHT26E,29.6880556,-82.2208333,
875,21FLSJWM-ML209,30.0624222,-81.7571278,
881,21FLSJWM-OFB,29.0991667,-81.9116667,
884,21FLSJWM-PCRHR,30.0069444,-81.7483333,
891,21FLSJWM-SAVBB22I,29.5918333,-81.6832,
900,21FLSJWM-SCR,27.8668611,-80.7992833,
916,21FLSJWM-SRN,28.7147222,-81.0355556,
918,21FLSJWM-SWOLFU,27.8948972,-80.8027528,
919,21FLSJWM-T-3,28.7275,-81.2641667,
927,21FLSUW-AUC050C1,30.3697222,-83.8069444,
928,21FLSUW-ECN010C1,30.1708333,-83.8236111,
936,21FLSUW-STN030C1,29.7741667,-83.3241667,
949,21FLSUW-WAC010C1,29.2208333,-82.7580556,
950,21FLSUW-WAS010C1,30.2158333,-83.9716667,
952,21FLSWFD_WQX-17737,27.7629166,-82.362888,
953,21FLSWFD_WQX-17925,27.7918888,-82.352222,
954,21FLSWFD_WQX-17927,27.7481666,-82.281972,
955,21FLSWFD_WQX-17975,27.879880556,-82.048783333,
956,21FLSWFD_WQX-17982,27.7408611,-82.293861,
957,21FLSWFD_WQX-19353,28.139898,-82.149962,
958,21FLSWFD_WQX-20872,28.452208333,-82.374113889,
959,21FLSWFD_WQX-23033,28.852205556,-82.219811111,
960,21FLSWFD_WQX-23167,28.798055556,-82.168611111,
961,21FLSWFD_WQX-23170,28.823194444,-82.183222222,
962,21FLSWFD_WQX-23419,28.723338327,-82.241978972,
963,21FLSWFD_WQX-23505,28.743702778,-82.219819444,
972,21FLSWFD_WQX-24866,27.699827778,-81.695219444,
973,21FLSWFD_WQX-24878,27.707161111,-81.807527778,
974,21FLSWFD_WQX-24942,27.620475,-81.825686111,
975,21FLSWFD_WQX-25585,27.343833333,-82.156611111,
976,21FLSWFD_WQX-25716,27.304913889,-82.338155556,
977,21FLSWFD_WQX-25886,27.193402778,-82.144383333,
979,21FLSWFD_WQX-25995,27.100333333,-82.271372222,
980,21FLSWFD_WQX-26046,27.240444444,-82.313888889,
981,21FLWPB_WQX-27020556,27.4761,-80.34536,
10,USGS-02274325,27.31638889,-80.8383333,58.7
21,21FLDADE_WQX-AC03,25.901557543,-80.162823608,
22,21FLDADE_WQX-AC06,25.906336807,-80.163820904,
23,21FLDADE_WQX-AR03,25.287440902,-80.441879364,
24,21FLDADE_WQX-BL03,25.548839481,-80.347638009,
25,21FLDADE_WQX-BL12,25.660947651,-80.480745086,
26,21FLDADE_WQX-BS04,25.873768237,-80.181753414,
27,21FLDADE_WQX-BS10,25.918484726,-80.324699048,
28,21FLDADE_WQX-CD02,25.61060777,-80.31010507,
29,21FLDADE_WQX-CD05,25.6238368,-80.3436253,
30,21FLDADE_WQX-CD09,25.665432807,-80.408513585,
31,21FLDADE_WQX-CG07,25.741190255,-80.310827668,
32,21FLDADE_WQX-FC03,25.448226497,-80.367264583,
33,21FLDADE_WQX-FC15,25.447928834,-80.460913729,
34,21FLDADE_WQX-GL03,25.537093844,-80.343747407,
35,21FLDADE_WQX-LR05,25.8714828,-80.2341987,
36,21FLDADE_WQX-LR06,25.85356408,-80.192812715,
37,21FLDADE_WQX-LR08,25.8703617,-80.2907737,
38,21FLDADE_WQX-LR10,25.8695563,-80.3387186,
39,21FLDADE_WQX-MI02,25.489524653,-80.347102201,
40,21FLDADE_WQX-MI03,25.489303863,-80.363463569,
41,21FLDADE_WQX-MR02,25.7689853,-80.1978204,
42,21FLDADE_WQX-MR03,25.778711,-80.2072338,
43,21FLDADE_WQX-MR04,25.782774587,-80.215099101,
44,21FLDADE_WQX-MR05,25.78638108,-80.22679151,
45,21FLDADE_WQX-MR06,25.7954165,-80.2443892,
46,21FLDADE_WQX-MR08,25.810181846,-80.264144654,
47,21FLDADE_WQX-MR15,25.895878976,-80.379493373,
48,21FLDADE_WQX-MW04,25.4712872,-80.3792762,
49,21FLDADE_WQX-MW05,25.521394469,-80.443338647,
50,21FLDADE_WQX-MW13,25.517061195,-80.542847621,
51,21FLDADE_WQX-NO07,25.462901366,-80.412211515,
52,21FLDADE_WQX-OL03,25.9637064,-80.1502022,
53,21FLDADE_WQX-PR03,25.519517716,-80.363842152,
54,21FLDADE_WQX-PR04A,25.536729498,-80.389378459,
55,21FLDADE_WQX-PR08,25.5870676,-80.5112166,
56,21FLDADE_WQX-SK02,25.928997035,-80.152656623,
57,21FLDADE_WQX-SK09,25.964228695,-80.310548694,
58,21FLDADE_WQX-SP04,25.6740799,-80.2840729,
59,21FLDADE_WQX-SP08,25.715151264,-80.382969036,
60,21FLDADE_WQX-TM02,25.794337069,-80.255977087,
61,21FLDADE_WQX-TM03,25.7933861,-80.2648038,
62,21FLDADE_WQX-TM05,25.762863176,-80.320212569,
63,21FLDADE_WQX-TM08,25.761386186,-80.481631735,
64,21FLDADE_WQX-WC02,25.783772197,-80.209833556,
65,21FLDADE_WQX-WC03,25.787493921,-80.214672791,
66,21FLDADE_WQX-WC04,25.794635433,-80.221675106,
67,21FLFTM_WQX-LV-1,24.72728,-81.03385,
68,21FLFTM_WQX-LV-3,24.72865,-81.03422,
69,21FLFTM_WQX-LV-4,24.72418,-81.04367,
